ID,Age,AgeClass,Education,MaritalStatus,Children,Income,IncomeClass,Wines,Fruits,Meat,Fish,Sweet,Gold,TotalExpense,NumWeb,NumCatalog,NumStore,Cmp1,Cmp2
5304,51,Ger.X-BB,PhD,Single,1,30899.0,Very Low,24,0,8,0,0,1,33,1,0,3,0,0
309,64,BB-Others,PhD,Together,1,63342.0,Medium,918,21,118,13,10,21,1101,8,3,5,0,0
3406,61,BB-Others,Graduation,Single,1,45989.0,Low,138,33,87,28,24,12,322,3,2,7,0,0
2661,61,BB-Others,Graduation,Single,2,18701.0,Very Low,12,4,2,10,6,10,44,2,0,4,0,0
3153,68,BB-Others,PhD,Single,3,40737.0,Low,11,0,4,0,0,2,17,1,0,2,0,0
10264,46,Ger.X-BB,Graduation,Divorced,1,15287.0,Very Low,1,2,8,4,3,13,31,1,1,2,0,0
1184,57,BB-Others,PhD,Divorced,2,69674.0,High,554,41,215,11,0,24,845,10,2,10,0,0
4200,55,BB-Others,Master,Married,1,44159.0,Low,167,2,62,24,13,7,275,4,1,6,0,0
9396,47,Ger.X-BB,PhD,Married,1,37717.0,Low,9,0,6,4,1,5,25,1,0,2,0,0
2387,73,BB-Others,Master,Together,2,43776.0,Low,177,2,71,3,2,20,275,5,2,4,0,0
6690,59,BB-Others,Master,Married,2,38179.0,Low,38,4,22,4,2,20,90,3,1,3,0,0
1225,62,BB-Others,Graduation,Married,0,80124.0,High,483,84,398,205,84,241,1495,3,7,8,0,0
9703,55,BB-Others,PhD,Married,2,38097.0,Low,77,2,35,0,1,69,184,3,2,2,0,0
291,55,BB-Others,Graduation,Married,0,72940.0,High,182,74,298,162,149,116,981,3,3,6,0,0
4557,55,BB-Others,Graduation,Together,1,22070.0,Very Low,10,7,19,8,2,21,67,2,2,2,0,0
2379,72,BB-Others,Graduation,Single,0,69267.0,High,778,44,499,95,73,146,1635,3,4,5,0,0
5726,42,Ger.X,Master,Single,1,31788.0,Very Low,16,7,23,0,8,6,60,3,0,4,0,0
3066,50,Ger.X-BB,PhD,Together,1,61905.0,Medium,167,0,43,6,2,13,231,4,2,4,0,0
6336,65,BB-Others,Graduation,Married,2,29315.0,Very Low,13,2,14,8,7,4,48,2,0,4,0,0
10967,62,BB-Others,Graduation,Divorced,2,33378.0,Very Low,33,6,40,3,7,10,99,2,0,4,0,0
2304,62,BB-Others,PhD,Together,1,66313.0,Medium,625,7,99,10,22,7,770,6,3,12,0,0
3445,69,BB-Others,Graduation,Single,0,60714.0,Medium,216,162,224,101,92,162,957,7,4,10,0,0
7828,44,Ger.X,Master,Together,0,77882.0,High,68,129,396,188,22,15,818,3,3,5,0,0
3762,39,Ger.X,PhD,Single,0,69867.0,High,196,0,512,33,130,54,925,3,5,8,1,0
4391,57,BB-Others,Master,Divorced,1,63841.0,Medium,635,15,100,20,7,131,908,9,3,9,0,0
4669,44,Ger.X,Basic,Married,1,24480.0,Very Low,4,19,9,28,25,17,102,3,0,4,0,0
10144,49,Ger.X-BB,Graduation,Together,1,51369.0,Low,297,7,79,0,11,182,576,8,2,4,0,0
8652,79,BB-Others,Graduation,Together,0,37760.0,Low,84,5,38,150,12,28,317,4,1,6,0,0
1672,51,Ger.X-BB,PhD,Together,1,65640.0,Medium,204,7,149,20,15,66,461,5,1,8,0,0
8962,50,Ger.X-BB,Master,Married,2,44319.0,Low,26,0,8,0,0,3,37,2,0,3,0,0
9974,51,Ger.X-BB,Graduation,Married,1,30631.0,Very Low,15,6,20,4,5,20,70,3,1,2,0,0
10983,73,BB-Others,Graduation,Together,0,75278.0,High,304,98,230,150,74,74,930,6,3,13,0,0
8148,69,BB-Others,Master,Together,2,50898.0,Low,285,28,242,55,114,135,859,6,2,12,0,0
10102,59,BB-Others,Graduation,Widow,0,79946.0,High,395,183,565,166,141,28,1478,5,11,5,0,0
4697,76,BB-Others,Master,Divorced,0,35416.0,Very Low,248,3,81,4,3,51,390,7,1,5,0,0
9262,41,Ger.X,2n Cycle,Together,0,32414.0,Very Low,20,6,5,0,9,12,52,1,0,3,0,0
7254,56,BB-Others,Graduation,Together,1,38361.0,Low,39,0,56,20,8,14,137,3,1,3,0,0
4543,45,Ger.X-BB,Graduation,Married,0,82497.0,High,777,129,573,216,21,203,1919,2,7,9,0,0
4927,54,Ger.X-BB,Graduation,Together,2,16626.0,Very Low,8,3,22,21,1,13,68,3,0,3,0,0
10451,60,BB-Others,Graduation,Together,2,29672.0,Very Low,9,1,3,0,4,8,25,0,0,3,0,0
2926,73,BB-Others,Master,Together,1,55951.0,Medium,1241,0,80,0,13,40,1374,3,6,11,0,1
2874,37,Ger.X,2n Cycle,Divorced,1,35388.0,Very Low,6,4,7,4,3,8,32,1,0,3,0,0
9738,39,Ger.X,Master,Together,1,42386.0,Low,65,4,16,0,4,11,100,3,0,3,0,0
7119,43,Ger.X,Graduation,Single,0,68627.0,High,395,15,263,60,54,38,825,2,3,6,0,0
3924,60,BB-Others,PhD,Divorced,1,57912.0,Medium,801,0,80,0,0,35,916,8,3,12,0,0
5827,67,BB-Others,Graduation,Divorced,2,35246.0,Very Low,36,0,12,2,2,10,62,3,1,3,0,0
5596,69,BB-Others,2n Cycle,Together,1,58821.0,Medium,513,14,154,19,0,28,728,9,2,9,0,0
10812,47,Ger.X-BB,PhD,Married,1,46377.0,Low,37,0,46,4,3,0,90,2,1,3,0,0
1717,37,Ger.X,Graduation,Single,1,39747.0,Low,80,15,93,20,13,52,273,5,1,4,0,0
9491,41,Ger.X,Graduation,Together,1,23976.0,Very Low,14,1,21,2,3,25,66,3,1,3,0,0
9274,64,BB-Others,Master,Married,0,80950.0,High,525,147,112,219,147,63,1213,6,7,9,1,0
6609,59,BB-Others,Graduation,Widow,0,27038.0,Very Low,1,26,25,17,23,15,107,3,0,3,0,0
6963,78,BB-Others,Graduation,Single,0,77457.0,High,675,11,400,15,45,11,1157,2,5,10,0,0
4440,61,BB-Others,Master,Married,1,64100.0,Medium,509,0,27,0,0,10,546,8,3,6,0,0
1379,33,Milennials,Master,Together,0,42670.0,Low,154,2,46,20,4,15,241,4,2,4,0,0
10032,49,Ger.X-BB,Graduation,Divorced,1,12571.0,Very Low,3,5,14,2,12,17,53,3,1,3,0,0
2826,58,BB-Others,Graduation,Married,3,22574.0,Very Low,25,0,8,2,0,2,37,2,0,3,0,0
2437,36,Ger.X,Graduation,Married,0,51381.5,Low,861,138,461,60,30,61,1611,6,5,12,1,0
6320,49,Ger.X-BB,Master,Single,0,70893.0,High,768,44,561,77,44,14,1508,6,6,10,0,0
3050,59,BB-Others,Graduation,Married,2,54198.0,Medium,185,0,28,3,2,17,235,3,1,6,0,0
231,69,BB-Others,Master,Together,2,28839.0,Very Low,24,0,7,0,0,1,32,2,0,3,0,0
2392,53,Ger.X-BB,Graduation,Married,2,40321.0,Low,44,4,21,6,0,27,102,3,0,3,0,0
9478,40,Ger.X,Graduation,Single,1,66503.0,Medium,91,64,128,65,3,50,401,4,3,6,0,0
113,74,BB-Others,Graduation,Married,2,30833.0,Very Low,11,0,7,3,1,6,28,1,0,3,0,0
2863,55,BB-Others,Graduation,Single,3,51381.5,Low,738,20,172,52,50,20,1052,2,3,10,1,0
1802,54,Ger.X-BB,Graduation,Married,1,64795.0,Medium,412,5,119,38,29,77,680,3,3,12,0,0
520,51,Ger.X-BB,Graduation,Married,1,34421.0,Very Low,3,3,7,6,2,9,30,1,0,2,0,0
8275,60,BB-Others,PhD,Divorced,2,47025.0,Low,16,0,3,0,0,1,20,1,0,2,0,0
9750,64,BB-Others,PhD,Divorced,1,64325.0,Medium,731,60,353,78,12,73,1307,10,3,5,0,0
2607,72,BB-Others,Graduation,Single,1,40464.0,Low,424,17,118,7,23,41,630,8,2,8,0,0
7214,68,BB-Others,Graduation,Married,0,62187.0,Medium,792,0,275,45,45,126,1283,4,8,5,0,0
5835,49,Ger.X-BB,PhD,Divorced,1,14849.0,Very Low,21,2,28,3,2,9,65,2,0,4,0,0
3896,41,Ger.X,Graduation,Married,1,27255.0,Very Low,22,1,11,0,1,2,37,1,0,3,0,0
10350,75,BB-Others,PhD,Married,3,54432.0,Medium,33,0,5,0,0,0,38,1,0,3,0,0
7786,39,Ger.X,PhD,Single,1,29999.0,Very Low,68,7,59,10,5,11,160,3,1,4,0,0
2861,42,Ger.X,Graduation,Single,1,24072.0,Very Low,9,1,6,3,0,4,23,1,0,2,0,0
663,36,Ger.X,PhD,Single,0,33996.0,Very Low,40,2,15,8,0,6,71,1,1,3,0,0
10675,69,BB-Others,PhD,Married,1,66334.0,Medium,909,11,218,0,0,23,1161,9,3,5,0,0
2521,54,Ger.X-BB,Master,Married,1,35178.0,Very Low,23,1,13,2,2,18,59,1,1,2,0,0
9592,42,Ger.X,Graduation,Together,1,22010.0,Very Low,11,2,9,3,0,8,33,2,0,3,0,0
10151,65,BB-Others,Graduation,Divorced,2,62204.0,Medium,317,46,247,151,46,139,946,4,5,12,0,0
7381,57,BB-Others,Graduation,Divorced,0,75693.0,High,797,153,293,72,97,30,1442,11,4,6,1,0
4099,53,Ger.X-BB,Graduation,Married,1,30675.0,Very Low,10,2,16,11,2,21,62,1,0,3,0,0
9560,60,BB-Others,Graduation,Together,0,83003.0,High,856,61,570,40,25,122,1674,7,6,8,0,0
10172,37,Ger.X,Graduation,Single,0,68655.0,High,456,19,832,75,118,38,1538,4,5,11,0,0
11191,39,Ger.X,Graduation,Divorced,0,41411.0,Low,37,32,38,11,3,18,139,2,1,4,0,0
9707,56,BB-Others,PhD,Married,1,55212.0,Medium,1103,0,45,0,0,34,1182,4,2,11,0,1
6245,75,BB-Others,PhD,Together,1,59292.0,Medium,378,14,68,19,14,14,507,3,5,8,0,0
8234,52,Ger.X-BB,Basic,Together,1,27190.0,Very Low,1,6,7,0,1,3,18,1,0,2,0,0
1411,73,BB-Others,Graduation,Divorced,0,82623.0,High,204,34,204,172,153,173,940,2,9,4,0,0
8553,60,BB-Others,Graduation,Married,2,44300.0,Low,30,0,9,0,0,3,42,1,0,3,0,0
1826,55,BB-Others,Graduation,Divorced,0,84835.0,High,189,104,379,111,189,218,1190,4,4,6,0,0
8842,54,Ger.X-BB,Graduation,Widow,2,30372.0,Very Low,15,0,12,7,3,7,44,2,0,3,0,0
11030,49,Ger.X-BB,Master,Married,1,33181.0,Very Low,9,0,3,0,0,4,16,1,0,2,0,0
2579,68,BB-Others,Graduation,Married,1,71113.0,High,495,33,255,11,33,8,835,6,7,9,0,0
175,39,Ger.X,Graduation,Married,1,71952.0,High,656,80,455,52,107,93,1443,8,4,8,0,0
9185,59,BB-Others,PhD,Single,0,69759.0,High,452,20,514,13,30,0,1029,4,6,5,0,0
11056,51,Ger.X-BB,Graduation,Married,0,72099.0,High,546,91,410,119,0,22,1188,3,4,10,0,0
9365,49,Ger.X-BB,PhD,Single,1,60000.0,Medium,1048,0,217,0,0,12,1277,11,3,5,0,0
6201,47,Ger.X-BB,Graduation,Single,2,38643.0,Low,22,2,14,0,1,10,49,2,0,3,0,0
2061,70,BB-Others,Graduation,Married,1,50737.0,Low,78,0,11,0,0,10,99,2,0,4,0,0
6184,56,BB-Others,PhD,Married,0,68462.0,High,561,64,785,84,128,48,1670,3,3,8,0,0
6142,82,BB-Others,Master,Married,0,65073.0,Medium,629,17,177,69,0,8,900,5,3,5,0,0
4107,77,BB-Others,PhD,Together,2,46681.0,Low,269,15,69,15,19,38,425,4,6,4,0,0
7274,68,BB-Others,Graduation,Married,0,78618.0,High,736,163,818,212,163,61,2153,4,7,10,0,0
9336,56,BB-Others,PhD,Widow,1,62187.0,Medium,512,0,83,0,0,41,636,6,2,10,0,0
2958,47,Ger.X-BB,Graduation,Married,2,28442.0,Very Low,19,3,10,11,8,6,57,2,1,4,0,0
933,47,Ger.X-BB,PhD,Married,1,37717.0,Low,9,0,6,4,1,5,25,1,0,2,0,0
5837,58,BB-Others,Graduation,Married,2,51479.0,Medium,247,8,160,6,8,65,494,6,3,6,0,0
10704,56,BB-Others,Graduation,Single,1,54803.0,Medium,404,0,92,28,27,142,693,6,2,9,0,0
5125,65,BB-Others,Graduation,Married,0,79530.0,High,333,0,815,129,42,29,1348,4,10,11,0,0
4432,49,Ger.X-BB,Graduation,Divorced,1,31615.0,Very Low,2,3,20,6,11,9,51,2,0,3,0,0
5955,63,BB-Others,Graduation,Together,0,72025.0,High,833,33,549,151,133,233,1932,4,3,8,0,0
2928,50,Ger.X-BB,PhD,Single,1,52614.0,Medium,789,0,142,12,9,38,990,2,4,8,0,0
5680,41,Ger.X,2n Cycle,Married,1,35684.0,Low,10,4,7,0,6,3,30,1,0,3,0,0
10313,50,Ger.X-BB,Graduation,Married,2,48178.0,Low,159,4,45,6,2,38,254,5,1,4,0,0
2557,55,BB-Others,Master,Single,1,29548.0,Very Low,7,1,6,3,1,11,29,1,1,2,0,0
1245,59,BB-Others,Graduation,Single,1,63810.0,Medium,977,12,253,16,12,101,1371,4,3,12,0,0
1519,53,Ger.X-BB,PhD,Single,2,38578.0,Low,38,4,22,3,3,3,73,3,0,3,0,0
10703,50,Ger.X-BB,Master,Single,2,46098.0,Low,57,0,27,0,0,36,120,3,2,2,0,0
1726,55,BB-Others,Graduation,Single,0,22585.0,Very Low,3,9,15,13,2,39,81,1,1,2,0,0
4459,36,Ger.X,Graduation,Single,1,30279.0,Very Low,10,4,14,4,4,1,37,1,0,3,0,0
1729,64,BB-Others,PhD,Together,1,66426.0,Medium,1043,24,97,32,24,157,1377,3,5,10,0,0
1517,56,BB-Others,Graduation,Single,1,30822.0,Very Low,3,9,13,2,12,12,51,1,0,3,0,0
2098,56,BB-Others,PhD,Married,2,33581.0,Very Low,11,0,5,0,0,1,17,1,0,2,0,0
9543,40,Ger.X,Graduation,Married,1,19986.0,Very Low,3,6,5,0,2,6,22,0,0,3,0,0
6878,71,BB-Others,Graduation,Widow,0,27421.0,Very Low,43,12,96,78,40,55,324,4,1,6,0,0
3310,52,Ger.X-BB,2n Cycle,Married,3,35688.0,Low,73,3,90,12,1,32,211,4,1,4,0,0
2724,44,Ger.X,Master,Single,1,36143.0,Low,12,0,1,0,0,6,19,0,1,2,0,0
948,54,Ger.X-BB,Graduation,Single,1,10245.0,Very Low,4,7,7,6,4,13,41,1,2,2,0,0
6720,57,BB-Others,Master,Together,1,43795.0,Low,314,11,53,4,3,107,492,7,3,4,0,0
6202,65,BB-Others,Graduation,Together,1,63381.0,Medium,571,50,142,33,50,159,1005,4,5,13,0,0
2066,76,BB-Others,Graduation,Together,1,38823.0,Low,70,0,11,2,8,23,114,2,1,3,0,0
9799,57,BB-Others,PhD,Divorced,2,83664.0,High,866,21,151,28,21,86,1173,2,2,12,0,0
8318,46,Ger.X-BB,Graduation,Together,0,90300.0,High,594,134,786,33,134,57,1738,5,6,8,0,0
5642,46,Ger.X-BB,Master,Together,1,62499.0,Medium,140,4,61,0,13,4,222,3,1,6,0,0
2669,32,Milennials,Graduation,Single,0,74293.0,High,375,152,335,93,91,81,1127,5,4,6,0,0
455,79,BB-Others,PhD,Married,0,51012.0,Low,102,9,63,2,9,24,209,4,1,4,0,0
7683,57,BB-Others,Master,Married,1,70777.0,High,554,35,113,0,7,78,787,5,3,12,0,0
3428,34,Milennials,PhD,Together,0,68682.0,High,919,0,505,99,30,45,1598,4,9,10,0,0
7414,54,Ger.X-BB,Graduation,Married,2,43824.0,Low,96,1,42,12,3,32,186,3,1,4,0,0
6354,41,Ger.X,Graduation,Together,1,15345.0,Very Low,5,2,16,3,2,19,47,1,1,2,0,0
798,38,Ger.X,Graduation,Single,1,23442.0,Very Low,2,0,6,8,6,5,27,1,0,3,0,0
8213,45,Ger.X-BB,2n Cycle,Together,1,14515.0,Very Low,6,4,9,6,36,35,96,2,2,3,0,0
2488,69,BB-Others,2n Cycle,Divorced,2,31395.0,Very Low,23,1,25,0,8,7,64,2,1,3,0,0
9999,60,BB-Others,Graduation,Together,0,75276.0,High,610,105,125,137,42,21,1040,9,4,9,0,0
7617,51,Ger.X-BB,Graduation,Single,2,42373.0,Low,67,5,61,3,8,19,163,2,1,5,0,0
615,65,BB-Others,Graduation,Together,0,30507.0,Very Low,65,36,74,38,20,110,343,5,1,4,0,0
2552,70,BB-Others,PhD,Single,3,55521.0,Medium,416,0,26,0,0,4,446,6,3,6,0,0
194,60,BB-Others,Graduation,Married,2,48006.0,Low,23,0,11,3,2,2,41,1,0,3,0,0
3645,53,Ger.X-BB,PhD,Single,1,27213.0,Very Low,19,3,26,10,9,3,70,2,0,4,0,0
8890,54,Ger.X-BB,PhD,Divorced,2,65808.0,Medium,155,7,80,13,7,10,272,5,1,5,0,0
5049,51,Ger.X-BB,PhD,Together,1,30351.0,Very Low,14,0,24,3,3,2,46,3,0,2,0,0
9973,62,BB-Others,Graduation,Married,2,50437.0,Low,370,9,92,6,9,4,490,7,1,8,0,0
7301,43,Ger.X,2n Cycle,Single,1,23616.0,Very Low,4,22,11,3,7,32,79,3,0,3,0,0
10882,49,Ger.X-BB,Graduation,Married,1,53858.0,Medium,407,53,221,58,150,26,915,4,3,6,0,0
7030,70,BB-Others,PhD,Married,1,66465.0,Medium,1200,0,204,38,29,14,1485,11,9,12,1,0
7422,38,Ger.X,Graduation,Single,1,46923.0,Low,85,44,54,102,78,6,369,5,1,7,0,0
3523,63,BB-Others,Graduation,Together,1,75072.0,High,583,34,309,0,22,125,1073,5,4,8,0,0
7106,82,BB-Others,PhD,Married,0,75865.0,High,483,0,591,156,0,12,1242,3,5,10,0,0
6504,50,Ger.X-BB,2n Cycle,Together,1,19789.0,Very Low,2,5,9,28,6,28,78,2,1,3,0,0
5067,31,Milennials,Graduation,Together,0,80134.0,High,966,26,282,52,26,26,1378,2,7,11,1,1
4216,44,Ger.X,Graduation,Single,0,91065.0,High,822,114,108,179,137,114,1474,7,9,9,1,0
8581,54,Ger.X-BB,Master,Married,2,49505.0,Low,604,0,100,19,0,28,751,10,2,8,0,0
5929,52,Ger.X-BB,PhD,Married,1,37401.0,Low,19,3,19,3,1,3,48,2,0,3,0,0
3129,42,Ger.X,Graduation,Married,1,30096.0,Very Low,5,3,11,12,5,9,45,2,0,3,0,0
6528,43,Ger.X,Master,Together,1,18492.0,Very Low,2,2,2,2,1,1,10,1,0,2,0,0
1361,51,Ger.X-BB,Master,Married,0,82584.0,High,1076,68,103,29,91,68,1435,3,4,8,0,0
6932,84,BB-Others,PhD,Married,0,93027.0,High,1285,42,716,55,0,21,2119,7,10,5,0,0
7284,72,BB-Others,Graduation,Married,3,48686.0,Low,10,0,7,2,0,1,20,1,0,2,0,0
1340,39,Ger.X,Graduation,Married,0,92910.0,High,551,137,792,179,103,33,1795,6,7,13,1,0
8746,36,Ger.X,Graduation,Married,1,75433.0,High,800,0,297,0,34,57,1188,2,5,10,1,0
5987,36,Ger.X,2n Cycle,Together,1,10404.0,Very Low,2,2,11,10,6,12,43,1,0,4,0,0
3767,57,BB-Others,Graduation,Married,1,61314.0,Medium,378,0,189,97,172,172,1008,5,5,12,0,0
3725,64,BB-Others,PhD,Single,0,84865.0,High,1248,16,349,43,16,16,1688,2,4,9,1,1
4324,36,Ger.X,Graduation,Married,1,42387.0,Low,235,0,235,19,4,191,684,8,1,7,0,0
238,58,BB-Others,2n Cycle,Together,2,67309.0,Medium,515,47,181,149,95,95,1082,9,6,9,0,0
6694,61,BB-Others,Graduation,Married,1,75236.0,High,438,66,400,12,38,114,1068,8,3,13,0,0
498,55,BB-Others,Graduation,Single,1,30015.0,Very Low,25,0,22,2,3,5,57,1,0,4,0,0
9347,69,BB-Others,Master,Together,1,50943.0,Low,31,0,7,2,0,6,46,1,0,3,0,0
9699,59,BB-Others,Graduation,Divorced,1,67272.0,Medium,357,35,271,28,28,14,733,6,2,12,0,0
10664,76,BB-Others,Master,Widow,1,51529.0,Medium,400,4,35,6,0,22,467,9,1,5,0,0
5455,54,Ger.X-BB,PhD,Married,1,32011.0,Very Low,99,0,15,2,1,5,122,2,1,4,0,0
456,39,Ger.X,2n Cycle,Married,1,7705.92,Very Low,1,11,5,4,6,9,36,2,0,3,0,0
5012,36,Ger.X,Graduation,Married,1,28691.0,Very Low,5,4,13,8,0,4,34,1,0,3,0,0
7495,77,BB-Others,PhD,Married,1,56223.0,Medium,77,28,31,16,0,4,156,2,1,5,0,0
5029,79,BB-Others,Graduation,Married,0,18100.0,Very Low,3,1,2,4,3,1,14,0,0,3,0,0
10642,36,Ger.X,Graduation,Single,1,30279.0,Very Low,10,4,14,4,4,1,37,1,0,3,0,0
2106,51,Ger.X-BB,2n Cycle,Married,0,20130.0,Very Low,0,6,3,7,6,12,34,1,0,3,0,0
10364,66,BB-Others,Graduation,Divorced,0,23295.0,Very Low,0,0,1,2,12,5,20,1,0,2,0,0
5954,53,Ger.X-BB,Master,Divorced,1,42618.0,Low,76,14,74,13,5,10,192,5,0,4,0,0
1137,61,BB-Others,Graduation,Single,0,81246.0,High,398,190,537,61,156,37,1379,4,5,7,1,0
2541,49,Ger.X-BB,Graduation,Married,1,24027.0,Very Low,14,7,11,11,0,5,48,2,0,3,0,0
1142,72,BB-Others,PhD,Married,1,55707.0,Medium,208,7,82,30,66,35,428,3,2,9,0,0
2276,70,BB-Others,Graduation,Single,1,57959.0,Medium,430,16,322,43,24,33,868,4,7,11,0,0
2807,56,BB-Others,Graduation,Married,1,56796.0,Medium,656,38,161,62,47,37,1001,8,9,7,0,0
6471,54,Ger.X-BB,Master,Single,1,36230.0,Low,14,2,30,8,2,3,59,2,0,4,0,0
6131,45,Ger.X-BB,2n Cycle,Married,2,70829.0,High,141,70,106,72,19,23,431,4,2,8,0,0
6233,49,Ger.X-BB,Graduation,Married,1,65991.0,Medium,507,19,364,25,47,9,971,9,5,10,0,0
4148,53,Ger.X-BB,Graduation,Married,3,38988.0,Low,164,24,103,12,3,42,348,5,1,6,0,0
4947,59,BB-Others,2n Cycle,Single,0,89572.0,High,606,24,974,197,194,64,2059,7,7,9,1,0
3225,41,Ger.X,Master,Married,1,42207.0,Low,116,11,72,3,17,46,265,4,1,5,0,0
7540,73,BB-Others,Graduation,Married,1,50300.0,Low,143,15,60,24,23,5,270,2,1,8,0,0
10648,43,Ger.X,2n Cycle,Together,0,66664.0,Medium,398,96,447,220,96,32,1289,5,7,6,0,0
1992,61,BB-Others,Graduation,Married,1,60597.0,Medium,522,0,257,32,16,66,893,2,2,8,1,0
7851,76,BB-Others,Graduation,Widow,0,70165.0,High,161,0,253,199,191,122,926,3,7,11,0,0
8594,67,BB-Others,PhD,Widow,1,50520.0,Low,112,0,6,2,1,14,135,3,1,3,0,0
7059,62,BB-Others,Graduation,Married,0,80124.0,High,483,84,398,205,84,241,1495,3,7,8,0,0
2815,50,Ger.X-BB,Graduation,Married,1,33183.0,Very Low,7,5,39,17,15,37,120,4,0,3,0,0
2416,56,BB-Others,PhD,Single,0,66582.0,Medium,789,25,420,16,38,0,1288,2,8,9,0,0
7999,70,BB-Others,PhD,Together,0,75261.0,High,1239,17,413,23,34,17,1743,5,6,5,0,0
9213,55,BB-Others,Graduation,Widow,1,31880.0,Very Low,4,1,5,2,0,3,15,1,0,2,0,0
9697,74,BB-Others,Graduation,Married,2,53790.0,Medium,335,42,127,28,5,5,542,7,2,8,0,0
3916,54,Ger.X-BB,PhD,Together,1,49269.0,Low,639,8,166,11,8,58,890,7,3,12,0,0
2021,50,Ger.X-BB,Graduation,Married,1,61456.0,Medium,563,76,384,84,192,89,1388,6,10,13,0,0
1581,45,Ger.X-BB,Graduation,Married,1,37406.0,Low,2,0,8,2,2,3,17,1,0,2,0,0
564,44,Ger.X,PhD,Together,1,56937.0,Medium,746,8,125,11,8,8,906,8,6,9,0,0
6619,47,Ger.X-BB,Graduation,Married,2,38415.0,Low,22,1,13,4,0,4,44,1,0,3,0,0
9081,37,Ger.X,Graduation,Single,1,20518.0,Very Low,4,1,6,4,1,9,25,1,1,2,0,0
178,69,BB-Others,Graduation,Married,1,62503.0,Medium,478,0,193,110,75,117,973,8,3,11,0,0
916,53,Ger.X-BB,PhD,Single,2,41644.0,Low,20,3,4,2,0,2,31,1,0,3,0,0
5512,48,Ger.X-BB,Master,Married,1,55842.0,Medium,451,0,39,0,4,24,518,7,1,8,0,0
8970,53,Ger.X-BB,PhD,Married,1,62010.0,Medium,371,22,39,6,0,92,530,6,2,7,0,0
10581,48,Ger.X-BB,Graduation,Married,1,41124.0,Low,281,7,84,15,0,119,506,7,3,4,0,0
5300,52,Ger.X-BB,Master,Married,1,38961.0,Low,19,7,19,0,1,24,70,2,1,2,0,0
5154,53,Ger.X-BB,Master,Divorced,1,37760.0,Low,26,3,13,2,10,0,54,2,0,3,0,0
8346,51,Ger.X-BB,Graduation,Single,1,32233.0,Very Low,138,15,35,25,11,72,296,6,2,2,0,0
1676,50,Ger.X-BB,Graduation,Married,1,43057.0,Low,213,2,44,0,2,5,266,4,2,5,0,0
9286,65,BB-Others,Master,Together,0,83151.0,High,407,28,100,120,74,18,747,5,9,4,0,0
2426,61,BB-Others,PhD,Divorced,0,78825.0,High,483,74,114,169,37,18,895,5,10,13,0,0
5172,49,Ger.X-BB,Master,Together,1,65104.0,Medium,738,0,232,13,20,50,1053,3,5,7,0,0
5562,51,Ger.X-BB,Graduation,Married,1,60093.0,Medium,502,12,109,16,6,90,735,7,2,10,0,0
3436,56,BB-Others,Graduation,Married,1,14045.0,Very Low,11,0,5,2,1,1,20,1,0,3,0,0
3921,73,BB-Others,2n Cycle,Widow,0,28457.0,Very Low,24,1,108,29,29,14,205,4,1,4,0,0
3403,67,BB-Others,PhD,Together,1,78952.0,High,1170,19,594,99,76,134,2092,2,5,12,0,0
22,49,Ger.X-BB,Graduation,Divorced,1,46310.0,Low,185,2,88,15,5,14,309,6,1,5,0,0
10965,70,BB-Others,Graduation,Together,0,76005.0,High,983,20,389,240,50,40,1722,3,5,13,1,0
9426,61,BB-Others,Master,Single,1,58308.0,Medium,691,0,69,10,0,130,900,2,6,3,0,0
6605,81,BB-Others,PhD,Divorced,0,55614.0,Medium,504,13,131,8,0,26,682,9,4,6,0,0
3136,63,BB-Others,Master,Divorced,1,59432.0,Medium,317,25,265,25,19,12,663,5,3,11,0,0
8737,47,Ger.X-BB,Graduation,Divorced,1,55563.0,Medium,29,1,9,2,0,2,43,2,0,3,0,0
11088,54,Ger.X-BB,PhD,Together,1,78642.0,High,1396,0,322,46,35,17,1816,4,9,4,0,0
716,76,BB-Others,PhD,Together,1,67911.0,Medium,529,0,356,63,28,0,976,6,7,11,0,0
466,81,BB-Others,Graduation,Married,0,65275.0,Medium,388,14,218,91,14,21,746,4,3,13,0,0
9135,75,BB-Others,Graduation,Together,2,27203.0,Very Low,13,2,21,4,0,24,64,1,1,2,0,0
10623,64,BB-Others,Master,Together,1,48330.0,Low,28,0,4,0,0,0,32,1,0,3,0,0
8151,35,Ger.X,Basic,Married,0,24279.0,Very Low,16,36,21,20,62,108,263,4,1,3,0,0
5140,40,Ger.X,PhD,Married,1,64355.0,Medium,1047,0,140,67,38,153,1445,4,3,12,0,0
10160,69,BB-Others,Master,Together,1,50943.0,Low,31,0,7,2,0,6,46,1,0,3,0,0
4945,72,BB-Others,Graduation,Widow,0,53653.0,Medium,815,10,239,28,10,108,1210,10,4,12,0,0
10584,49,Ger.X-BB,Graduation,Married,1,65665.0,Medium,225,162,387,106,36,29,945,5,10,8,0,0
6071,36,Ger.X,Graduation,Single,0,81217.0,High,493,70,324,146,40,84,1157,3,7,11,0,0
3386,33,Milennials,Graduation,Married,0,34935.0,Very Low,34,4,66,3,10,20,137,2,1,4,0,0
8939,66,BB-Others,Graduation,Divorced,1,61250.0,Medium,382,138,65,60,26,59,730,5,2,12,0,0
9925,44,Ger.X,PhD,Together,1,39665.0,Low,127,1,56,0,1,31,216,4,2,3,0,0
